"u","Points:0","Points:1","Points:2"
-0.31655,-0.77951,0.38265,0.43158
-0.30749,0.2826,0.3874,-0.84283
-0.30852,0.3601,0.39216,0.81047
-0.30716,-0.81104,0.39691,-0.35353
-0.30608,0.83481,0.40166,-0.28648
-0.30659,-0.42101,0.40642,0.77323
-0.30121,-0.21134,0.41117,-0.8524
-0.30035,0.72976,0.41592,0.48454
-0.30749,-0.86315,0.42068,0.13531
-0.3202,0.54362,0.42543,-0.68102
-0.31667,0.059016,0.43018,0.86705
-0.30973,-0.62748,0.43494,-0.59784
-0.30572,0.86412,0.43969,0.016919
-0.30193,-0.64677,0.44444,0.56962
-0.29915,0.091876,0.4492,-0.85445
-0.31019,0.50795,0.45395,0.6901
-0.30779,-0.83821,0.45871,-0.16525
-0.30822,0.7275,0.46346,-0.44301
-0.30263,-0.23646,0.46821,0.81558
-0.30137,-0.37539,0.47297,-0.75875
-0.29363,0.78684,0.47772,0.30494
-0.29698,-0.78365,0.48247,0.30566
-0.29927,0.37015,0.48722,-0.75227
-0.2978,0.23443,0.49198,0.80207
-0.29716,-0.71224,0.49673,-0.4316
-0.29853,0.81393,0.50148,-0.1623
-0.29614,-0.48882,0.50624,0.66715
-0.2979,-0.08989,0.51099,-0.81922
-0.29915,0.61743,0.51575,0.54139
-0.31592,-0.81797,0.5205,0.017796
-0.31164,0.58893,0.52525,-0.56355
-0.31421,-0.053381,0.53001,0.81028
-0.31183,-0.50602,0.53476,-0.6311
-0.32373,0.7963,0.53951,0.12306
-0.31793,-0.66763,0.54427,0.44538
-0.31911,0.19067,0.54902,-0.77623
-0.31946,0.38217,0.55377,0.69828
-0.3147,-0.75033,0.55853,-0.25566
-0.32401,0.72288,0.56328,-0.31697
-0.32467,-0.31754,0.56803,0.7189
-0.32435,-0.25036,0.57279,-0.74132
-0.32303,0.68229,0.57754,0.37582
-0.32335,-0.75352,0.58229,0.18293
-0.323,0.43005,0.58705,-0.64089
-0.32228,0.11526,0.5918,0.75947
-0.32289,-0.59514,0.59655,-0.47984
-0.3147,0.75924,0.60131,-0.047958
-0.30993,-0.52482,0.60606,0.54549
-0.31691,0.018417,0.61081,-0.75291
-0.31728,0.49246,0.61557,0.56469
-0.3111,-0.74066,0.62032,-0.083297
-0.31139,0.59919,0.62507,-0.43654
-0.31119,-0.14614,0.62983,0.72268
-0.31231,-0.3783,0.63458,-0.6281
-0.31014,0.69925,0.63933,0.20643
-0.31477,-0.65128,0.64409,0.31828
-0.31283,0.26368,0.64884,-0.67066
-0.3119,0.25705,0.65359,0.66862
-0.30927,-0.63728,0.65835,-0.31744
-0.30768,0.68008,0.6631,-0.19518
-0.31137,-0.36729,0.66786,0.59949
-0.3089,-0.13326,0.67261,-0.68568
-0.30725,0.55772,0.67736,0.41284
-0.3093,-0.68547,0.68212,0.071832
-0.3097,0.45378,0.68687,-0.51245
-0.30854,0.011469,0.69162,0.67959
-0.31003,-0.46416,0.69638,-0.48982
-0.30649,0.6682,0.70113,0.047296
-0.30474,-0.52074,0.70588,0.41337
-0.30439,0.10394,0.71064,-0.65154
-0.30349,0.36062,0.71539,0.54633
-0.29816,-0.62988,0.72014,-0.15798
-0.29927,0.5665,0.7249,-0.30646
-0.29795,-0.20894,0.72965,0.60355
-0.32402,-0.25145,0.7344,-0.58115
-0.32542,0.5729,0.73916,0.2564
-0.30804,-0.59029,0.74391,0.19615
-0.3054,0.29997,0.74866,-0.53836
-0.29543,0.14112,0.75342,0.59394
-0.30173,-0.50036,0.75817,-0.33931
-0.30599,0.5922,0.76292,-0.086925
-0.3098,-0.3741,0.76768,0.45939
-0.31436,-0.034101,0.77243,-0.58524
-0.31098,0.41594,0.77718,0.4041
-0.31411,-0.57324,0.78194,-0.01682
-0.32036,0.4291,0.78669,-0.37054
-0.3213,-0.065333,0.79144,0.55647
-0.32223,-0.32375,0.7962,-0.44896
-0.30725,0.53524,0.80095,0.11096
-0.31893,-0.46358,0.8057,0.27613
-0.31749,0.15324,0.81046,-0.50989
-0.31996,0.22826,0.81521,0.47291
-0.32425,-0.48083,0.81996,-0.19176
-0.316,0.47697,0.82472,-0.1807
-0.32926,-0.22614,0.82947,0.4485
-0.34165,-0.13405,0.83422,-0.47583
-0.33108,0.41337,0.83898,0.25604
-0.32807,-0.4696,0.84373,0.088889
-0.33823,0.28114,0.84848,-0.37596
-0.31782,0.045785,0.85324,0.45848
-0.31744,-0.33681,0.85799,-0.3012
-0.32072,0.44267,0.86274,-0.00531
-0.32369,-0.31598,0.8675,0.29651
-0.32325,0.031974,0.87225,-0.42245
-0.31711,0.25565,0.877,0.32529
-0.30825,-0.39815,0.88176,-0.065511
-0.31058,0.329,0.88651,-0.21487
-0.31133,-0.094747,0.89127,0.37011
-0.30803,-0.17482,0.89602,-0.32696
-0.30644,0.33872,0.90077,0.11912
-0.3026,-0.31904,0.90553,0.1362
-0.30715,0.13802,0.91028,-0.30439
-0.3082,0.099731,0.91503,0.30509
-0.30845,-0.26753,0.91979,-0.15078
-0.30546,0.28488,0.92454,-0.066221
-0.29155,-0.15658,0.92929,0.2285
-0.28604,-0.036576,0.93405,-0.25794
-0.28389,0.18755,0.9388,0.15425
-0.30275,-0.22333,0.94355,0.011921
-0.30592,0.14185,0.94831,-0.14459
-0.31255,-0.006118,0.95306,0.17875
-0.33761,-0.098356,0.95781,-0.11503
-0.30903,0.11651,0.96257,0.014255
-0.33013,-0.055227,0.96732,0.039417
0,0.065495,-0.99778,-0.012243
0,-0.069246,-0.99333,0.092162
0,-0.014436,-0.98889,-0.14795
0,0.1307,-0.98444,0.11742
0,-0.19899,-0.98,0.001935
0,0.16059,-0.97556,-0.15001
0,-0.01855,-0.97111,0.23791
0,-0.15775,-0.96667,-0.20167
0,0.26855,-0.96222,0.044814
0,-0.24108,-0.95778,0.15667
0,0.075541,-0.95333,-0.29232
0,0.14818,-0.94889,0.27866
0,-0.30981,-0.94444,-0.10974
0,0.31408,-0.94,-0.13324
0,-0.14658,-0.93556,0.32133
0,-0.11254,-0.93111,-0.34694
0,0.32704,-0.92667,0.1853
0,-0.37682,-0.92222,0.086692
0,0.22521,-0.91778,-0.32705
0,0.056256,-0.91333,0.40331
0,-0.32149,-0.90889,-0.26564
0,0.42604,-0.90444,-0.02177
0,-0.30597,-0.9,0.31046
0,0.01623,-0.89556,-0.44465
0,0.29412,-0.89111,0.34556
0,-0.45886,-0.88667,-0.057201
0,0.38385,-0.88222,-0.27265
0,-0.1006,-0.87778,0.46839
0,-0.24629,-0.87333,-0.42028
0,0.47303,-0.86889,0.14586
0,-0.4543,-0.86444,0.21528
0,0.19242,-0.86,-0.47263
0,0.17995,-0.85556,0.48543
0,-0.46707,-0.85111,-0.23971
0,0.5132,-0.84667,-0.14063
0,-0.28716,-0.84222,0.45629
0,-0.09771,-0.83778,-0.5372
0,0.4403,-0.83333,0.3342
0,-0.55703,-0.82889,0.051607
0,0.38026,-0.82444,-0.41916
0,0.002774,-0.82,0.57236
0,-0.39296,-0.81556,-0.4248
0,0.58289,-0.81111,0.04831
0,-0.46727,-0.80667,0.36186
0,0.10114,-0.80222,-0.5884
0,0.32608,-0.79778,0.50717
0,-0.58867,-0.79333,-0.15519
0,0.54399,-0.78889,-0.28588
0,-0.20993,-0.78444,0.58359
0,-0.24157,-0.78,-0.57727
0,0.57306,-0.77556,0.26479
0,-0.60659,-0.77111,0.1935
0,0.31923,-0.76667,-0.55706
0,0.14205,-0.76222,0.63154
0,-0.53561,-0.75778,-0.37269
0,0.65177,-0.75333,-0.087673
0,-0.42461,-0.74889,0.50879
0,-0.03082,-0.74444,-0.66697
0,0.47675,-0.74,0.47446
0,-0.67689,-0.73556,-0.028013
0,0.5217,-0.73111,-0.43966
0,-0.088307,-0.72667,0.68129
0,-0.39778,-0.72222,-0.56583
0,0.68003,-0.71778,0.14953
0,-0.60637,-0.71333,0.35138
0,0.21111,-0.70889,-0.67298
0,0.30081,-0.70444,0.64286
0,-0.66011,-0.7,-0.27251
0,0.67488,-0.69556,-0.24644
0,-0.33314,-0.69111,0.64139
0,-0.1887,-0.68667,-0.70205
0,0.6169,-0.68222,0.39245
0,-0.72403,-0.67778,0.12805
0,0.44986,-0.67333,-0.58673
0,0.064965,-0.66889,0.74052
0,-0.55105,-0.66444,-0.50484
0,0.75127,-0.66,2.4e-05
0,-0.55684,-0.65556,0.51008
0,0.066379,-0.65111,-0.75607
0,0.46408,-0.64667,0.60535
0,-0.7548,-0.64222,-0.13354
0,0.64989,-0.63778,-0.41338
0,-0.20093,-0.63333,0.74734
0,-0.35833,-0.62889,-0.69
0,0.73367,-0.62444,0.26796
0,-0.72525,-0.62,0.29935
0,0.33405,-0.61556,-0.71379
0,0.23687,-0.61111,0.75527
0,-0.68779,-0.60667,-0.39862
0,0.77971,-0.60222,-0.17139
0,-0.46108,-0.59778,0.65579
0,-0.10342,-0.59333,-0.79829
0,0.61798,-0.58889,0.52087
0,-0.81074,-0.58444,0.033501
0,0.57744,-0.58,-0.5746
0,-0.0378,-0.57556,0.81689
0,-0.52592,-0.57111,-0.63027
0,0.81659,-0.56667,0.1099
0,-0.67885,-0.56222,0.4723
0,0.18219,-0.55778,-0.80975
0,0.41411,-0.55333,0.72273
0,-0.79634,-0.54889,-0.25408
0,0.76146,-0.54444,-0.35179
0,-0.32496,-0.54,0.7764
0,-0.2858,-0.53556,-0.79467
0,0.75001,-0.53111,0.39421
0,-0.822,-0.52667,0.21665
0,0.46125,-0.52222,-0.71731
0,0.14488,-0.51778,0.84316
0,-0.67849,-0.51333,-0.52549
0,0.8579,-0.50889,-0.071047
0,-0.58637,-0.50444,0.6338
0,0.004252,-0.5,-0.86602
0,0.58356,-0.49556,0.64333
0,-0.86738,-0.49111,-0.080416
0,0.69588,-0.48667,-0.52811
0,-0.15683,-0.48222,0.8619
0,-0.46786,-0.47778,-0.74353
0,0.84955,-0.47333,0.23286
0,-0.78584,-0.46889,0.40325
0,0.30788,-0.46444,-0.83036
0,0.33476,-0.46,0.8224
0,-0.80443,-0.45556,-0.38127
0,0.85286,-0.45111,-0.26292
0,-0.45241,-0.44667,0.77189
0,-0.18828,-0.44222,-0.87692
0,0.73296,-0.43778,0.52069
0,-0.89432,-0.43333,0.11143
0,0.58555,-0.42889,-0.68788
0,0.032969,-0.42444,0.90485
0,-0.63698,-0.42,-0.64641
0,0.90838,-0.41556,0.046475
0,-0.70276,-0.41111,0.58062
0,0.12627,-0.40667,-0.90481
0,0.5192,-0.40222,0.75409
0,-0.89411,-0.39778,-0.20576
0,0.79995,-0.39333,-0.45318
0,-0.28432,-0.38889,0.87632
0,-0.38307,-0.38444,-0.83992
0,0.85151,-0.38,0.36129
0,-0.87363,-0.37556,0.30939
0,0.43604,-0.37111,-0.81985
0,0.23272,-0.36667,0.90078
0,-0.78152,-0.36222,-0.50795
0,0.92108,-0.35778,-0.15364
0,-0.57643,-0.35333,0.7368
0,-0.07279,-0.34889,-0.93433
0,0.68601,-0.34444,0.6409
0,-0.94038,-0.34,-0.009205
0,0.70081,-0.33556,-0.6295
0,-0.091691,-0.33111,0.93913
0,-0.56769,-0.32667,-0.75566
0,0.93053,-0.32222,0.17401
0,-0.80496,-0.31778,0.50105
0,0.2555,-0.31333,-0.91463
0,0.43009,-0.30889,0.8483
0,-0.89149,-0.30444,-0.3355
0,0.88529,-0.3,-0.35533
0,-0.41336,-0.29556,0.86127
0,-0.27737,-0.29111,-0.9156
0,0.82416,-0.28667,0.48845
0,-0.93894,-0.28222,0.19681
0,0.56016,-0.27778,-0.78042
0,0.11427,-0.27333,0.95511
0,-0.73038,-0.26889,-0.62789
0,0.96392,-0.26444,-0.030413
0,-0.69109,-0.26,0.67439
0,0.054109,-0.25556,-0.96528
0,0.61287,-0.25111,0.74922
0,-0.95913,-0.24667,-0.13862
0,0.8018,-0.24222,-0.5463
0,-0.22245,-0.23778,0.9455
0,-0.47517,-0.23333,-0.84839
0,0.92446,-0.22889,0.30493
0,-0.88859,-0.22444,0.40004
0,0.38539,-0.22,-0.89614
0,0.32149,-0.21556,0.92205
0,-0.86075,-0.21111,-0.46319
0,0.94849,-0.20667,-0.24012
0,-0.5377,-0.20222,0.81853
0,-0.15657,-0.19778,-0.96766
0,0.76979,-0.19333,0.60831
0,-0.97939,-0.18889,0.071496
0,0.67446,-0.18444,-0.7149
0,-0.014427,-0.18,0.98356
0,-0.65428,-0.17556,-0.73559
0,0.98011,-0.17111,0.10052
0,-0.79122,-0.16667,0.58839
0,0.18611,-0.16222,-0.96904
0,0.51773,-0.15778,0.84087
0,-0.95043,-0.15333,-0.2705
0,0.88415,-0.14889,-0.44285
0,-0.35304,-0.14444,0.92439
0,-0.36434,-0.14,-0.92068
0,0.89112,-0.13556,0.43305
0,-0.95018,-0.13111,0.2828
0,0.5099,-0.12667,-0.85085
0,0.19887,-0.12222,0.97237
0,-0.80391,-0.11778,-0.58298
0,0.98708,-0.11333,-0.11322
0,-0.65169,-0.10889,0.75063
0,-0.026514,-0.10444,-0.99418
0,0.69143,-0.1,0.71549
0,-0.99358,-0.095556,-0.060559
0,0.77387,-0.091111,-0.62676
0,-0.14731,-0.086667,0.98529
0,-0.55714,-0.082222,-0.82634
0,0.96935,-0.077778,0.23306
0,-0.87249,-0.073333,0.4831
0,0.31712,-0.068889,-0.94588
0,0.40522,-0.064444,0.91194
0,-0.91506,-0.06,-0.39883
0,0.94438,-0.055556,-0.32411
0,-0.47754,-0.051111,0.87712
0,-0.24042,-0.046667,-0.96955
0,0.83236,-0.042222,0.55262
0,-0.98722,-0.037778,0.15479
0,0.62349,-0.033333,-0.78112
0,0.067912,-0.028889,0.99727
0,-0.72381,-0.024444,-0.68957
0,0.99961,-0.02,0.01954
0,-0.75034,-0.015556,0.66087
0,0.10687,-0.011111,-0.99421
0,0.5928,-0.006667,0.80532
0,-0.98112,-0.002222,-0.19339
0,0.85408,0.002222,-0.52013
0,-0.27842,0.006667,0.96044
0,-0.44345,0.011111,-0.89623
0,0.93233,0.015556,0.36129
0,-0.93144,0.02,0.36334
0,0.44133,0.024444,-0.89701
0,0.28046,0.028889,0.95943
0,-0.85477,0.033333,-0.51793
0,0.97999,0.037778,-0.19545
0,-0.59048,0.042222,0.80595
0,-0.10898,0.046667,-0.99295
0,0.75093,0.051111,0.65841
0,-0.99822,0.055556,0.021749
0,0.72118,0.06,-0.69015
0,-0.065569,0.064444,0.99576
0,-0.6241,0.068889,-0.77831
0,0.98561,0.073333,0.15228
0,-0.82934,0.077778,0.5533
0,0.2377,0.082222,-0.96785
0,0.47832,0.086667,0.8739
0,-0.94263,0.091111,-0.32116
0,0.91162,0.095556,-0.39976
0,-0.40199,0.1,0.91017
0,-0.31825,0.10444,-0.94224
0,0.87072,0.10889,0.47957
0,-0.96551,0.11333,0.23442
0,0.5533,0.11778,-0.82462
0,0.14896,0.12222,0.98126
0,-0.77223,0.12667,-0.62258
0,0.98939,0.13111,-0.062528
0,-0.6869,0.13556,0.714
0,0.024181,0.14,-0.98986
0,0.65039,0.14444,0.74574
0,-0.98266,0.14889,-0.11048
0,0.79866,0.15333,-0.58191
0,-0.19569,0.15778,0.96789
0,-0.50913,0.16222,-0.84526
0,0.94567,0.16667,0.27915
0,-0.88519,0.17111,0.43262
0,0.36019,0.17556,-0.91621
0,0.35301,0.18,0.91814
0,-0.87976,0.18444,-0.43819
0,0.94389,0.18889,-0.27093
0,-0.51253,0.19333,0.83662
0,-0.18703,0.19778,-0.96224
0,0.78717,0.20222,0.58264
0,-0.97308,0.20667,0.102
0,0.64799,0.21111,-0.73181
0,0.016508,0.21556,0.97635
0,-0.67101,0.22,-0.70806
0,0.97206,0.22444,0.068772
0,-0.76241,0.22889,0.60526
0,0.15316,0.23333,-0.96026
0,0.53512,0.23778,0.81063
0,-0.94108,0.24222,-0.236
0,0.85235,0.24667,-0.46114
0,-0.31663,0.25111,0.91471
0,-0.38394,0.25556,-0.88729
0,0.88138,0.26,0.39443
0,-0.91519,0.26444,0.30415
0,0.46878,0.26889,-0.84139
0,0.2224,0.27333,0.93586
0,-0.7951,0.27778,-0.53913
0,0.94917,0.28222,-0.13935
0,-0.60493,0.28667,0.74289
0,-0.055682,0.29111,-0.95507
0,0.68522,0.29556,0.66567
0,-0.95353,0.3,-0.027948
0,0.72092,0.30444,-0.62257
0,-0.11087,0.30889,0.94461
0,-0.55547,0.31333,-0.77024
0,0.92843,0.31778,0.19244
0,-0.8133,0.32222,0.48448
0,0.272,0.32667,-0.90516
0,0.41019,0.33111,0.84977
0,-0.87501,0.33556,-0.34894
0,0.87942,0.34,-0.3332
0,-0.42265,0.34444,0.83829
0,-0.25416,0.34889,-0.90204
0,0.79531,0.35333,0.49258
0,-0.91751,0.35778,0.1737
0,0.55818,0.36222,-0.74648
0,0.092478,0.36667,0.92575
0,-0.69221,0.37111,-0.61897
0,0.92673,0.37556,-0.011147
0,-0.67449,0.38,0.63298
0,0.06964,0.38444,-0.92052
0,0.5693,0.38889,0.72434
0,-0.9072,0.39333,-0.14924
0,0.76815,0.39778,-0.50171
0,-0.22703,0.40222,0.88695
0,-0.4308,0.40667,-0.80563
0,0.85997,0.41111,0.30239
0,-0.83652,0.41556,0.35714
0,0.37474,0.42,-0.82654
0,0.28136,0.42444,0.86063
0,-0.78699,0.42889,-0.44352
0,0.87782,0.43333,-0.20409
0,-0.5082,0.43778,0.74167
0,-0.12595,0.44222,-0.88802
0,0.69102,0.44667,0.56832
0,-0.8912,0.45111,0.047597
0,0.62341,0.45556,-0.63548
0,-0.030343,0.46,0.8874
0,-0.57555,0.46444,-0.67308
0,0.87672,0.46889,0.10724
0,-0.71698,0.47333,0.51176
0,0.18249,0.47778,-0.85932
0,0.44467,0.48222,0.75481
0,-0.83539,0.48667,-0.25548
0,0.78632,0.49111,-0.37484
0,-0.32566,0.49556,0.80521
0,-0.30289,0.5,-0.81133
0,0.76909,0.50444,0.39248
0,-0.8297,0.50889,0.22941
0,0.45543,0.51333,-0.72738
0,0.15503,0.51778,0.84135
0,-0.68048,0.52222,-0.51403
0,0.84626,0.52667,-0.080371
0,-0.56786,0.53111,0.62885
0,-0.006038,0.53556,-0.84448
0,0.57296,0.54,0.61654
0,-0.83609,0.54444,-0.067357
0,0.65971,0.54889,-0.51332
0,-0.13922,0.55333,0.82124
0,-0.45048,0.55778,-0.69711
0,0.80015,0.56222,0.20897
0,-0.72848,0.56667,0.38498
0,0.27607,0.57111,-0.77306
0,0.31742,0.57556,0.75365
0,-0.74028,0.58,-0.33999
0,0.77249,0.58444,-0.24838
0,-0.40023,0.58889,0.70215
0,-0.17846,0.59333,-0.78493
0,0.65909,0.59778,0.45636
0,-0.79096,0.60222,0.10825
0,0.50795,0.60667,-0.61151
0,0.038358,0.61111,0.79062
0,-0.55989,0.61556,-0.55463
0,0.784,0.62,0.030637
0,-0.5961,0.62444,0.50471
0,0.098165,0.62889,-0.77127
0,0.44652,0.63333,0.63207
0,-0.75263,0.63778,-0.16367
0,0.66233,0.64222,-0.38584
0,-0.22663,0.64667,0.72833
0,-0.32325,0.65111,-0.6867
0,0.69867,0.65556,0.28655
0,-0.70509,0.66,0.25932
0,0.34295,0.66444,-0.664
0,0.19461,0.66889,0.71744
0,-0.62472,0.67333,-0.39541
0,0.72373,0.67778,-0.12971
0,-0.44354,0.68222,0.58125
0,-0.065201,0.68667,-0.72404
0,0.53404,0.69111,0.487
0,-0.71847,0.69556,0.001632
0,0.52549,0.7,-0.48359
0,-0.060445,0.70444,0.70718
0,-0.43041,0.70889,-0.55877
0,0.69039,0.71333,0.1205
0,-0.58663,0.71778,0.37504
0,0.17804,0.72222,-0.66835
0,0.31802,0.72667,0.60895
0,-0.64139,0.73111,-0.23258
0,0.62562,0.73556,-0.25991
0,-0.2837,0.74,0.60985
0,-0.20127,0.74444,-0.63662
0,0.57412,0.74889,0.33098
0,-0.64198,0.75333,0.14267
0,0.37407,0.75778,-0.53465
0,0.084645,0.76222,0.64176
0,-0.49188,0.76667,-0.41265
0,0.6361,0.77111,-0.027752
0,-0.44646,0.77556,0.44631
0,0.027486,0.78,-0.62518
0,0.39845,0.78444,0.47528
0,-0.60923,0.78889,-0.080563
0,0.49894,0.79333,-0.34883
0,-0.131,0.79778,0.58855
0,-0.29801,0.80222,-0.51733
0,0.56345,0.80667,0.17835
0,-0.5304,0.81111,0.24652
0,0.22219,0.81556,-0.53432
0,0.19494,0.82,0.53814
0,-0.50156,0.82444,-0.26216
0,0.54061,0.82889,-0.14382
0,-0.2979,0.83333,0.46563
0,-0.093703,0.83778,-0.53791
0,0.427,0.84222,0.32914
0,-0.53021,0.84667,0.045139
0,0.35563,0.85111,-0.38618
0,-0.00135,0.85556,0.51771
0,-0.34372,0.86,-0.37717
0,0.50069,0.86444,0.045257
0,-0.39362,0.86889,0.30016
0,0.086098,0.87333,-0.47945
0,0.25607,0.87778,0.40488
0,-0.45437,0.88222,-0.12342
0,0.41092,0.88667,-0.21206
0,-0.15678,0.89111,0.42584
0,-0.1687,0.89556,-0.41173
0,0.39432,0.9,0.18578
0,-0.40737,0.90444,0.12661
0,0.21005,0.90889,-0.36028
0,0.086399,0.91333,0.39794
0,-0.32425,0.91778,-0.22923
0,0.38358,0.92222,-0.04869
0,-0.24299,0.92667,0.28679
0,-0.01412,0.93111,-0.36446
0,0.24847,0.93556,0.25099
0,-0.34077,0.94,-0.016648
0,0.2529,0.94444,-0.20992
0,-0.042901,0.94889,0.31268
0,-0.17179,0.95333,-0.24828
0,0.28033,0.95778,0.063834
0,-0.23658,0.96222,0.13475
0,0.078455,0.96667,-0.24372
0,0.099521,0.97111,0.21688
0,-0.20249,0.97556,-0.085366
0,0.18743,0.98,-0.066863
0,-0.082144,0.98444,0.15531
0,-0.037516,0.98889,-0.14385
0,0.0968,0.99333,0.062599
0,-0.065696,0.99778,0.011114
